type,title,director,date_added,release_year,rating,duration
Movie,Secrets of Scotland Yard,Susannah Ward,22-Apr-17,2013,TV-14,55
Movie,Secrets of Selfridges,Sam Taplin,22-Apr-17,2014,TV-PG,55
Movie,Secrets of the Saqqara Tomb,James Tovell,28-Oct-20,2020,TV-PG,114
Movie,Secrets of the Tower of London,Vicky Matthews,22-Feb-17,2013,TV-PG,55
Movie,Secrets of Underground London,"Vicky Matthews, Gareth Sacala",22-Apr-17,2014,TV-PG,55
Movie,Secrets of Westminster,Louise Wardle,22-Apr-17,2014,TV-PG,55
Movie,Antar: Son of Shadad,Sherif Ismail,9-May-19,2017,TV-MA,110
Movie,Security,Alain Desrochers,3-Oct-17,2017,R,92
TV Show,See You in Time,,4-jan.-19,2017,TV-14,1
Movie,See You Yesterday,Stefon Bristol,17-May-19,2019,TV-MA,87
Movie,Seeing Allred,"Roberta Grossman, Sophie Sartain",9-Feb-18,2018,TV-14,96
Movie,Sei,Raj Babu,25-mar.-19,2018,TV-14,126
TV Show,Seis Manos,,3-Oct-19,2019,TV-MA,1
TV Show,Selection Day,,28-Dec-18,2018,TV-14,1
TV Show,Selena: The Series,,4-Dec-20,2020,TV-PG,1
TV Show,Self Made: Inspired by the Life of Madam C.J. Walker,,20-mar.-20,2020,TV-MA,1
Movie,Selfless,Tarsem Singh,16-Aug-19,2015,PG-13,117
Movie,Antariksha Ke Rakhwale,Anirban Majumder,18-jun.-19,2018,TV-Y7,65
TV Show,Selling Sunset,,7-Aug-20,2020,TV-MA,3
Movie,Semana Santa,Alejandra Márquez Abella,31-jan.-17,2015,TV-MA,87
Movie,Sen Kimsin?,Ozan Açıktan,10-mar.-17,2012,TV-14,102
Movie,Senna,Asif Kapadia,1-Oct-19,2010,PG-13,106
TV Show,Sense8,,23-Dec-16,2018,TV-MA,2
TV Show,Sensitive Skin,," December 1, 2019",2016,TV-MA,1
Movie,Seoul Searching,Benson Lee,15-Dec-17,2015,TV-MA,109
Movie,Septembers of Shiraz,Wayne Blair,24-Aug-20,2016,PG-13,110
Movie,"Septiembre, un llanto en silencio",Kenneth Müller,10-mar.-18,2017,TV-MA,69
Movie,Sergio,Greg Barker,17-Apr-20,2020,R,119
Movie,100 Meters,Marcel Barrena,10-mar.-17,2016,TV-MA,109
TV Show,Anthony Bourdain: Parts Unknown,,,2018,TV-PG,5
TV Show,Serial Killer with Piers Morgan,,1-Sep-19,2018,TV-14,1
Movie,Serious Men,Sudhir Mishra,2-Oct-20,2020,TV-MA,115
Movie,Seriously Single,"Katleho Ramaphakela, Rethabile Ramaphakela",31-jul.-20,2020,TV-MA,108
TV Show,Servant of the People,,1-mar.-17,2015,TV-14,1
Movie,Set It Up,Claire Scanlon,15-jun.-18,2018,TV-MA,106
Movie,Set Off,Liu Jiang,1-Dec-18,2008,TV-MA,96
Movie,Set Up,Mike Gunther,10-jan.-20,2011,R,85
Movie,Seth Meyers: Lobby Baby,Neal Brennan,5-nov.-19,2019,TV-MA,61
Movie,Seth Rogen's Hilarity for Charity,Ryan Polito,6-Apr-18,2018,TV-MA,70
Movie,SETHUM AAYIRAM PON,Anand Ravichandran,1-Apr-20,2020,TV-MA,103
Movie,Anthony Jeselnik: Fire in the Maternity Ward,Marcus Raboy,30-Apr-19,2019,TV-MA,64
Movie,Settai,R. Kannan,1-nov.-18,2013,TV-14,123
Movie,Seven (Tamil),,26-jun.-20,2019,TV-MA,111
Movie,Seven (Telugu),,26-jun.-20,2019,TV-14,116
Movie,Seven and a half dates,Biodun Stephen,13-Dec-19,2018,TV-14,107
TV Show,Seven and Me,,15-Oct-17,2017,TV-Y,1
Movie,Seven in Heaven,Chris Eigeman,6-Oct-18,2018,PG-13,94
Movie,Seven Pounds,Gabriele Muccino,1-Dec-18,2008,PG-13,123
TV Show,Seven Seconds,,23-Feb-18,2018,TV-MA,1
Movie,Seven Sundays,Cathy Garcia-Molina,14-mar.-19,2017,TV-MA,128
Movie,Seventeen,Daniel Sánchez Arévalo,18-Oct-19,2019,TV-MA,100
Movie,Anthony Jeselnik: Thoughts and Prayers,Adam Dubin,16-Oct-15,2015,TV-MA,59
Movie,Seventh Son,Sergei Bodrov,16-Aug-20,2014,PG-13,102
Movie,Sex and the City 2,Michael Patrick King,1-jan.-21,2010,R,146
Movie,Sex and the City: The Movie,Michael Patrick King,1-jan.-21,2008,R,145
Movie,Sex Doll,Sylvie Verheyde,10-jul.-17,2016,UR,103
Movie,Sex Drive,Sean Anders,1-Sep-20,2008,R,109
TV Show,Sex Education,,17-jan.-20,2020,TV-MA,2
TV Show,"Sex, Explained",,2-jan.-20,2020,TV-MA,1
Movie,"Sexo, Pudor y Lagrimas",Antonio Serrano,15-Dec-17,1999,R,111
Movie,Sextuplets,Michael Tiddes,16-Aug-19,2019,TV-14,100
TV Show,Sexy Central,,20-jul.-19,2019,TV-MA,1
Movie,Anthony Kaun Hai?,Raj Kaushal,1-jul.-18,2006,TV-14,122
Movie,SGT. Will Gardner,Max Martini,19-May-19,2019,TV-MA,125
Movie,Shéhérazade,Jean-Bernard Marlin,11-May-19,2019,TV-MA,111
Movie,Shabd,Leena Yadav,15-Apr-19,2005,TV-14,146
Movie,Shadow,Zhang Yimou,6-nov.-19,2018,TV-14,116
TV Show,Shadow of Truth,,27-jan.-17,2016,TV-MA,1
Movie,Shahanpan Dega Deva,Sudesh Manjrekar,1-jan.-18,2011,TV-14,115
Movie,Shaitan,Bejoy Nambiar,5-jul.-20,2011,TV-MA,126
TV Show,Shaka Zulu,,10-jan.-19,1986,TV-14,1
Movie,Shakti: The Power,Krishna Vamshi,1-mar.-18,2002,TV-MA,168
TV Show,Shameless (U.S.),,26-jul.-20,2019,TV-MA,10
Movie,Antidote,Ken Barbet,14-Apr-19,2018,TV-MA,90
Movie,Shanghai,Dibakar Banerjee,1-mar.-18,2012,TV-14,109
Movie,Shanghai Fortress,Teng Huatao,13-Sep-19,2019,TV-14,107
Movie,Shararat,Gurudev Bhalla,1-mar.-18,2002,TV-PG,148
Movie,Shark Busters,Herman Yau,16-Aug-18,2002,TV-14,92
Movie,Shark Night,David R. Ellis,2-nov.-19,2011,PG-13,91
Movie,Shattered Memories,Chris Sivertson,23-Oct-20,2018,TV-14,86
TV Show,Shaun the Sheep,,22-Dec-20,2016,TV-Y,2
TV Show,Shaun the Sheep: Adventures from Mossy Bottom,,17-mar.-20,2020,TV-Y7,1
Movie,Shaun the Sheep: The Farmer’s Llamas,Jay Grace,22-Dec-20,2020,TV-Y,28
Movie,Shaurya: It Takes Courage to Make Right... Right,Samar Khan,1-mar.-18,2008,TV-14,135
Movie,Antoine Griezmann: The Making of a Legend,,21-mar.-19,2019,TV-PG,60
Movie,Shawn Mendes: In Wonder,Grant Singer,23-nov.-20,2020,TV-MA,83
Movie,Shawn Mendes: Live in Concert,Paul Dugdale,25-nov.-20,2020,TV-PG,87
TV Show,She,,20-mar.-20,2020,TV-MA,1
Movie,She Did That,,4-Feb-20,2019,TV-PG,71
Movie,She Made Me a Criminal,Amr Arafa,25-Apr-20,2006,TV-14,105
TV Show,She-Ra and the Princesses of Power,,15-May-20,2020,TV-Y7,5
Movie,She's Dating the Gangster,Cathy Garcia-Molina,27-Feb-19,2014,TV-14,113
TV Show,She's Gotta Have It,,24-May-19,2018,TV-MA,2
Movie,She's Out of My League,Jim Field Smith,20-nov.-19,2010,R,105
Movie,She's the One,Mae Czarina Cruz,10-Dec-20,2013,TV-14,111
Movie,Anwar,Manish Jha,31-Dec-19,2007,TV-14,134
Movie,Shelby American,"Nate Adams, Adam Carolla",22-nov.-19,2019,TV-MA,119
Movie,Shelter,"Måns Mårlind, Björn Stein",29-Dec-17,2010,R,112
Movie,Shepherds and Butchers,Oliver Schmitz,25-Apr-17,2016,R,106
TV Show,Sherlock,,15-May-17,2017,TV-14,4
Movie,Sherlock Holmes,Guy Ritchie,1-jan.-21,2009,PG-13,128
Movie,Shikari,"Latif Faiziyev, Umesh Mehra",8-Dec-17,1991,TV-14,163
Movie,Shimla Mirchi,Ramesh Sippy,27-jan.-20,2020,TV-14,121
Movie,Shimmer Lake,Oren Uziel,9-jun.-17,2017,TV-MA,87
TV Show,Shine On with Reese,,29-Oct-19,2018,TV-MA,1
Movie,Shine Your Eyes,Matias Mariani,29-jul.-20,2020,TV-MA,103
TV Show,忍者ハットリくん,," December 23, 2018",2012,TV-Y7,2
Movie,Shirkers,Sandi Tan,26-Oct-18,2018,TV-14,97
Movie,Shiva,Ram Gopal Varma,31-Dec-19,1990,TV-MA,168
Movie,Shonar Pahar,Parambrata Chatterjee,22-Feb-19,2018,TV-PG,131
TV Show,Shooter,,21-jun.-19,2018,TV-14,3
Movie,Shootout at Lokhandwala,Apoorva Lakhia,15-May-19,2007,UR,116
TV Show,Shopkins,,1-Feb-20,2014,TV-Y,1
Movie,Shopkins: Chef Club,Raymond McGrath,15-nov.-18,2016,TV-Y,45
Movie,Shopkins: Wild,"Adele K. Thomas, Richard Bailey",15-nov.-18,2018,TV-Y,75
Movie,Shopkins: World Vacation,Richard Bailey,15-nov.-18,2017,TV-Y,71
Movie,Shor In the City,"Raj Nidimoru, Krishna D.K.",31-May-19,2011,TV-MA,106
Movie,Apache Warrior,"David Salzberg, Christian Tureaud",1-nov.-19,2017,TV-MA,89
Movie,Shorgul,"Jitendra Tiwari, Pranav Singh",30-Oct-18,2016,TV-14,122
Movie,Short Term 12,Destin Daniel Cretton,18-jul.-19,2013,R,97
Movie,Shortcut Safari,Amitabha Singh,15-Apr-19,2016,TV-PG,101
Movie,Shorts,Robert Rodriguez,1-jul.-19,2009,PG,89
Movie,Shot Caller,Ric Roman Waugh,24-nov.-19,2017,R,121
TV Show,Shot in the Dark,,17-nov.-17,2017,TV-MA,1
Movie,SHOT! The Psycho-Spiritual Mantra of Rock,Barney Clay,10-Aug-17,2016,TV-MA,98
TV Show,Show Me the Money,,9-Sep-18,2004,TV-14,2
Movie,Shrek the Musical,Jason Moore,29-Dec-13,2013,TV-G,130
TV Show,Shtisel,,15-Dec-18,2015,TV-14,2
TV Show,Apache: The Life of Carlos Tevez,,16-Aug-19,2019,TV-MA,1
Movie,Shubh Aarambh,Amit Barot,1-mar.-18,2017,TV-PG,127
Movie,Shuddhi,Adarsh Eshwarappa,1-mar.-18,2017,TV-14,115
Movie,Shutter,"Banjong Pisanthanakun, Parkpoom Wongpoom",5-Sep-18,2004,TV-MA,96
Movie,Si Doel the Movie,Rano Karno,7-May-20,2018,TV-PG,86
Movie,Si Doel the Movie 2,Rano Karno,7-May-20,2019,TV-G,95
Movie,Si Doel the Movie 3,Rano Karno,23-May-20,2020,TV-G,93
Movie,Si saben cómo me pongo ¿pá qué me invitan?,Fernando Ayllón,3-May-18,2018,TV-MA,89
Movie,Sicilian Ghost Story,"Fabio Grassadonia, Antonio Piazza",6-jul.-19,2017,TV-MA,119
TV Show,Sick Note,,23-nov.-18,2018,TV-MA,2
TV Show,Sid the Science Kid,,31-mar.-20,2008,TV-Y,1
Movie,100 Things to do Before High School,,2-nov.-19,2014,TV-Y,44
TV Show,Apaches,,8-Sep-17,2016,TV-MA,1
Movie,Siddhant,Vivek Wagh,30-Oct-18,2014,TV-G,105
Movie,Sierra Burgess Is A Loser,Ian Samuels,7-Sep-18,2018,PG-13,106
Movie,Sigaram Thodu,Gaurav Narayanan,1-nov.-18,2014,TV-14,141
TV Show,Signal,,1-Oct-19,2016,TV-MA,1
TV Show,Signs,,16-Sep-20,2020,TV-MA,2
Movie,Silencer,Timothy Woodward Jr.,3-Dec-18,2018,TV-MA,88
Movie,Silent,"Limbert Fabian, Brandon Oldenburg",4-jun.-19,2014,TV-Y,3
Movie,Silent Hill: Revelation,M.J. Bassett,13-Dec-19,2012,R,94
Movie,Silicon Cowboys,Jason Cohen,1-Apr-17,2016,TV-PG,77
Movie,Sillu Karuppatti,Halitha Shameem,26-jan.-20,2019,TV-14,133
Movie,Apaharan,Prakash Jha,8-jan.-21,2005,TV-14,161
TV Show,Silvana Sin Lana,,17-nov.-18,2016,TV-14,1
Movie,Silver Linings Playbook,David O. Russell,16-mar.-20,2012,R,122
TV Show,Silver Spoon,,15-Sep-17,2015,TV-MA,2
TV Show,Simon,,1-May-18,2016,TV-Y,1
Movie,Simon Amstell: Set Free,Julia Knowles,20-Aug-19,2019,TV-MA,52
Movie,Simon Killer,Antonio Campos,13-Aug-20,2012,TV-MA,105
Movie,Simplemente Manu NNa,"Jan Suter, Raúl Campos",5-May-17,2017,TV-MA,72
Movie,Sin City,Pascal Amanfo,5-Aug-20,2019,TV-14,101
TV Show,Sin senos no hay paraíso,,15-May-17,2008,TV-14,1
TV Show,Sin Senos sí Hay Paraíso,," January 11, 2019",2018,TV-MA,3
Movie,APEX: The Story of the Hypercar,"J.F. Musial, Josh Vietze",1-Aug-16,2016,NR,86
TV Show,Sinatra: All or Nothing at All,Alex Gibney,23-jul.-20,2015,TV-14,1
Movie,"Sincerely Yours, Dhaka","Nuhash Humayun, Syed Ahmed Shawki, Rahat Rahman, Robiul Alam Robi, Golam Kibria Farooki, Mir Mukarram Hossain, Tanvir Ahsan, Mahmudul Islam, Abdullah Al Noor, Krishnendu Chattopadhyay, Syed Saleh Ahmed Sobhan",16-Dec-19,2018,TV-MA,136
TV Show,Sing On!,,16-Sep-20,2020,TV-PG,1
TV Show,Sing On! Germany,,7-Aug-20,2020,TV-PG,1
TV Show,Sing On! Spain,,24-jul.-20,2020,TV-G,1
Movie,Singapore,Shakti Samanta,15-Oct-17,1960,TV-PG,158
TV Show,Singapore Social,,22-nov.-19,2019,TV-MA,1
Movie,Singh Saab the Great,Anil Sharma,15-jul.-17,2013,TV-14,143
Movie,Singham,Rohit Shetty,19-nov.-20,2011,TV-14,142
Movie,Single,Raditya Dika,28-Sep-18,2015,TV-PG,127
Movie,Apollo 18,Gonzalo López-Gallego,9-mar.-19,2011,PG-13,87
TV Show,Single Ladies Senior,,22-Dec-18,2018,TV-MA,1
TV Show,Single Wives,,18-jul.-20,2018,TV-MA,1
TV Show,Singles Villa,,10-jun.-17,2015,TV-14,1
Movie,Singularity,Robert Kouba,1-jun.-18,2017,PG-13,92
Movie,Sinister 2,Ciarán Foy,16-Oct-19,2015,R,97
Movie,Sinister Circle,Dorian Fernández-Moris,1-Oct-19,2017,TV-MA,87
TV Show,Sintonia,,9-Aug-19,2019,TV-MA,1
Movie,Siren,Gregg Bishop,1-jan.-20,2016,TV-MA,83
TV Show,Sirius the Jaeger,,21-Dec-18,2018,TV-MA,1
Movie,Sister Cities,Sean Hanish,16-Dec-16,2016,TV-MA,88
Movie,Apostle,Gareth Evans,12-Oct-18,2018,TV-MA,130
Movie,Sister Code,Corey Grant,14-Feb-16,2015,R,95
TV Show,"Sister, Sister",,1-Sep-20,1998,TV-G,6
Movie,Sisterakas,Wenn V. Deramas,7-mar.-19,2012,TV-14,105
TV Show,Sisters,,1-Sep-18,2018,TV-MA,1
Movie,Sitara: Let Girls Dream,Sharmeen Obaid-Chinoy,8-mar.-20,2020,TV-PG,16
TV Show,Six Windows in the Desert,"Ali Kalthami, Meshal Aljaser, Faris Godus, Mohamed al Salman, Faisal al Amer",27-Feb-20,2020,TV-14,1
Movie,Skin,Daniel Effiong,28-jun.-20,2019,TV-MA,76
TV Show,Skin Decision: Before and After,,15-jul.-20,2020,TV-MA,1
Movie,Skin Trade,Ekachai Uekrongtham,17-Dec-18,2014,R,96
TV Show,Skin Wars,,1-Oct-16,2016,TV-14,3
Movie,April and the Extraordinary World,"Christian Desmares, Franck Ekinci",1-Oct-17,2015,PG,107
TV Show,Skin Wars: Fresh Paint,,15-Dec-18,2016,TV-14,1
Movie,Skins,Eduardo Casanova,1-Apr-17,2017,TV-MA,78
Movie,Skiptrace,Renny Harlin,4-jul.-19,2016,PG-13,107
Movie,Sky Ladder: The Art of Cai Guo-Qiang,Kevin MacDonald,14-Oct-16,2016,TV-MA,80
Movie,Sky on Fire,Ringo Lam,5-Aug-17,2016,TV-MA,100
Movie,Sky Tour: The Movie,Nguyen Thanh Tung,2-Sep-20,2020,TV-G,93
Movie,Skydancers,Fredric Lean,27-jun.-18,2014,TV-G,49
TV Show,Skylanders Academy,,28-Sep-18,2018,TV-Y7,3
Movie,Skyline,"Colin Strause, Greg Strause",16-jan.-19,2010,PG-13,94
TV Show,Skylines,,27-Sep-19,2019,TV-MA,1
TV Show,Aquarius,,16-jun.-17,2016,TV-MA,2
Movie,Slam,Andrea Molaioli,15-Apr-17,2017,TV-MA,99
TV Show,Slasher,,23-jun.-20,2019,TV-MA,3
Movie,Sleeping with Other People,Leslye Headland,2-Oct-17,2015,R,101
TV Show,Sleepless Society: Bedtime Wishes,,31-Oct-19,2019,TV-MA,1
TV Show,Sleepless Society: Insomnia,"Pantham Thongsang, Cheewatan Pusitsuksa",13-Feb-20,2019,TV-MA,1
TV Show,Sleepless Society: Nyctophobia,,1-Aug-19,2019,TV-MA,1
TV Show,Sleepless Society: Two Pillows & A Lost Soul,Sivaroj Kongsakul,15-May-20,2020,TV-MA,1
Movie,Sleepover,Joe Nussbaum,1-mar.-20,2004,PG,89
Movie,Sling Blade,Billy Bob Thornton,1-nov.-19,1996,R,135
Movie,Sliver,Phillip Noyce,1-jan.-20,1993,R,107
Movie,Arès,Jean-Patrick Benes,23-May-17,2016,TV-MA,80
TV Show,Slobby's World,,31-Dec-18,2018,TV-MA,1
Movie,Slow Country,Eric Aghimien,6-Dec-19,2017,TV-MA,115
Movie,Slow West,John Maclean,26-jul.-18,2015,R,84
Movie,Small Crimes,Evan Katz,28-Apr-17,2017,TV-MA,95
Movie,Small Soldiers,Joe Dante,1-jun.-19,1998,PG-13,110
Movie,Small Town Crime,"Ian Nelms, Eshom Nelms",19-May-18,2017,R,92
Movie,Smart People,Noam Murro,12-jul.-19,2008,R,95
Movie,Smash: Motorized Mayhem,,15-May-17,2017,TV-MA,66
Movie,Smoke & Mirrors,Alberto Rodríguez,1-jun.-17,2016,TV-14,123
TV Show,Smoking,,27-jul.-18,2018,TV-MA,1
Movie,"Aram, Aram",Christopher Chambers,15-Feb-17,2015,TV-14,79
Movie,SMOSH: The Movie,Alex Winter,22-Sep-15,2015,PG-13,83
TV Show,Sneakerheads,,25-Sep-20,2020,TV-MA,1
Movie,Sniper: Special Ops,Fred Olen Ray,10-jan.-20,2016,R,86
Movie,Snow Day,Chris Koch,1-jan.-20,2000,PG,89
Movie,Snowden,Oliver Stone,1-nov.-20,2016,R,134
Movie,Snowpiercer,Bong Joon Ho,1-May-19,2013,R,126
Movie,So Much Love to Give,Marcos Carnevale,9-Sep-20,2020,TV-14,108
Movie,Socha Na Tha,Imtiaz Ali,1-jul.-18,2005,TV-14,137
Movie,Social Animals,Jonathan Ignatius Green,19-mar.-19,2018,TV-MA,87
TV Show,Social Distance,,15-Oct-20,2020,TV-MA,1
Movie,Arango y Sanint: Ríase el show,"Raúl Campos, Jan Suter",17-jan.-18,2018,TV-MA,62
Movie,Soekarno,Hanung Bramantyo,5-jan.-19,2013,TV-MA,142
Movie,Sofía Niño de Rivera: Exposed,"Raúl Campos, Jan Suter",24-jun.-16,2016,TV-MA,80
Movie,Sofía Niño de Rivera: Selección Natural,"Raúl Campos, Jan Suter",30-mar.-18,2018,TV-MA,62
TV Show,Sofia the First,,8-Oct-18,2017,TV-Y,4
Movie,Sohni Mahiwal,"Latif Faiziyev, Umesh Mehra",1-Sep-17,1984,TV-14,160
Movie,Sol Levante,Akira Saitoh,2-Apr-20,2020,TV-14,5
Movie,Soldier,Abbas Mustan,1-Sep-20,1998,TV-14,155
Movie,Solo,Hugo Stuven,11-jan.-19,2018,TV-MA,91
Movie,Solo Con Tu Pareja,Alfonso Cuarón,1-Sep-18,1991,NR,94
Movie,Solo: A Star Wars Story,Ron Howard,9-jan.-19,2018,PG-13,135
Movie,100 Years: One Woman's Fight for Justice,Melinda Janko,20-mar.-18,2016,TV-14,75
TV Show,ARASHI's Diary -Voyage-,,31-Dec-19,2019,TV-PG,1
Movie,Solo: A Star Wars Story (Spanish Version),Ron Howard,9-jan.-19,2018,PG-13,135
Movie,Solomon Kane,Michael J. Bassett,15-Feb-18,2009,R,104
TV Show,Some Assembly Required,,16-Oct-15,2015,TV-Y,2
Movie,Some Freaks,Ian MacAllister-McDonald,18-Dec-17,2017,TV-MA,97
TV Show,Somebody Feed Phil,,30-Oct-20,2020,TV-14,4
Movie,Someone Great,Jennifer Kaytin Robinson,19-Apr-19,2019,R,92
TV Show,Someone Has to Die,Manolo Caro,16-Oct-20,2020,TV-MA,1
TV Show,Someone Like You,,1-Oct-16,2015,TV-14,1
Movie,Something Huge,Carlo Padial,1-mar.-18,2017,TV-MA,87
TV Show,Something in the Rain,,26-May-18,2018,TV-MA,1
TV Show,Archibald's Next Big Thing,,20-mar.-20,2020,TV-Y7,2
Movie,Something's Gotta Give,Nancy Meyers,1-Aug-19,2003,PG-13,128
Movie,Sometimes,Priyadarshan,1-May-18,2016,TV-14,101
TV Show,Somewhere Between,,30-jun.-18,2017,TV-14,1
TV Show,Somewhere Only We Know,,15-jun.-19,2019,TV-MA,1
Movie,Sommore: Chandelier Status,Kevin Layne,4-jul.-18,2013,TV-MA,77
Movie,Sommore: The Reign Continues,Kevin Layne,1-nov.-18,2015,TV-MA,93
Movie,Son of a Gun,Julius Avery,19-jul.-18,2014,R,109
Movie,Son Of Adam,Ahmed Nader Galal,10-Sep-20,2018,TV-14,110
TV Show,Song Exploder,,15-Dec-20,2020,TV-MA,2
Movie,Soni,Ivan Ayr,18-jan.-19,2018,TV-MA,97
Movie,Arctic Dogs,Aaron Woodley,4-May-20,2019,PG,93
TV Show,Sonic X,,29-jan.-20,2003,TV-Y7,2
Movie,Sons of Ben,Jeffrey C. Bell,10-Dec-16,2016,NR,73
TV Show,Sons of the Caliphate,,24-jan.-20,2017,TV-14,2
Movie,Soorma,Shaad Ali,13-Oct-18,2018,TV-14,131
Movie,Sorry To Disturb,Khaled Marei,2-jun.-20,2008,TV-14,116
TV Show,Sotus The Series,,25-May-19,2016,TV-MA,1
TV Show,Soul Eater,,16-jan.-20,2008,TV-14,1
Movie,Soul Robbers,Juan Antonio de la Riva,1-jul.-18,2015,TV-14,88
Movie,Soul Surfer,Sean McNamara,17-May-20,2011,PG,106
Movie,Soul to Keep,"David Allensworth, Monière",1-jul.-19,2019,TV-MA,94
Movie,Arctic Heart,Marie Madinier,14-Apr-17,2016,TV-14,81
TV Show,Soundtrack,,18-Dec-19,2019,TV-MA,1
Movie,Sour Grapes,"Jerry Rothwell, Reuben Atlas",18-nov.-16,2016,NR,85
TV Show,Southern Survival,,3-jul.-20,2020,TV-PG,1
Movie,Space Cowboys,Clint Eastwood,1-Aug-19,2000,PG-13,130
TV Show,Space Force,,29-May-20,2020,TV-MA,1
TV Show,Space Jungle,,1-Dec-19,2016,TV-Y,2
TV Show,Space Racers,,31-mar.-20,2014,TV-Y,1
Movie,Spanish Affair 2,Emilio Martínez Lázaro,1-nov.-16,2015,TV-MA,107
TV Show,Spark,,15-Feb-17,2016,TV-PG,1
Movie,Sparkle,Sam O'Steen,1-nov.-19,1976,PG,98
Movie,Are We Done Yet?,Khaled El Halafawy,1-Aug-19,2018,TV-14,87
Movie,Sparring,Samuel Jouy,1-Sep-18,2017,TV-MA,94
TV Show,Sparta,,1-Feb-19,2018,TV-MA,1
TV Show,Spartacus,," February 1, 2015",2013,TV-MA,4
TV Show,Special,,12-Apr-19,2019,TV-MA,1
Movie,Special 26,Neeraj Pandey,5-jul.-20,2013,TV-PG,137
Movie,Special Correspondents,Ricky Gervais,29-Apr-16,2016,TV-MA,101
Movie,Spectral,Nic Mathieu,9-Dec-16,2016,TV-14,108
TV Show,Spectros,,20-Feb-20,2020,TV-MA,1
Movie,Speech & Debate,Dan Harris,6-jul.-17,2017,PG-13,96
Movie,Speed Is My Need,Mark Sloper,9-jan.-20,2019,TV-14,75
TV Show,Are You The One,,1-Dec-20,2014,TV-14,2
Movie,Spelling the Dream,Sam Rega,3-jun.-20,2020,TV-G,83
Movie,Spenser Confidential,Peter Berg,6-mar.-20,2020,R,111
Movie,SPF-18,Alex Israel,30-Oct-17,2017,PG-13,75
TV Show,Spice Up,,1-jul.-17,2014,TV-14,1
Movie,Spider-Man 3,Sam Raimi,1-nov.-19,2007,PG-13,139
Movie,Spider-Man: Into the Spider-Verse,"Peter Ramsey, Rodney Rothman, Bob Persichetti",26-jun.-19,2018,PG,117
TV Show,Spinning Out,,1-jan.-20,2020,TV-MA,1
TV Show,Spirit Riding Free: Pony Tales,,18-Oct-19,2019,TV-Y7,2
Movie,Spirit Riding Free: Ride Along Adventure,"Beth Sleven, Allan Jacobsen, Kevin Wotton",8-Dec-20,2020,TV-Y7,79
TV Show,Spirit Riding Free: Riding Academy,,4-Sep-20,2020,TV-Y7,2
TV Show,Ares,,17-jan.-20,2020,TV-MA,1
Movie,Spirit Riding Free: Spirit of Christmas,,6-Dec-19,2019,TV-Y7,46
TV Show,Spirit: Riding Free,,5-Apr-19,2019,TV-Y7,8
TV Show,Spiritual House,,1-May-18,2017,TV-PG,1
Movie,Spitfire: The Plane that Saved the World,"David Fairhead, Anthony Palmer",1-nov.-19,2018,TV-14,95
Movie,Spivak,"Anthony Abrams, Adam Larson Broder",12-May-18,2017,TV-MA,92
TV Show,Splash and Bubbles,," August 13, 2018",2018,TV-Y,2
Movie,Splatter,Joe Dante,18-nov.-09,2009,TV-MA,29
Movie,Spookley and the Christmas Kittens,Bernie Denk,30-nov.-20,2019,TV-Y,45
Movie,Spookley the Square Pumpkin,Bernie Denk,1-Sep-19,2004,G,47
TV Show,Spotless,,15-Oct-16,2015,TV-MA,1
TV Show,Argon,,22-nov.-17,2017,TV-MA,1
Movie,Spotlight,Tom McCarthy,22-jul.-20,2015,R,129
Movie,Spring Breakers,Harmony Korine,10-jan.-21,2012,R,94
Movie,Springsteen on Broadway,Thom Zimny,16-Dec-18,2018,TV-MA,153
Movie,Sprinter,Storm Saulter,15-Apr-20,2018,TV-MA,112
Movie,Spy Kids,Robert Rodriguez,1-Apr-19,2001,PG,88
Movie,Spy Kids 2: The Island of Lost Dreams,Robert Rodriguez,8-mar.-19,2002,PG,100
Movie,Spy Kids 3: Game Over,Robert Rodriguez,1-Apr-19,2003,PG,83
Movie,Spy Kids: All the Time in the World,Robert Rodriguez,19-Feb-19,2011,PG,88
TV Show,Spy Kids: Mission Critical,,30-nov.-18,2018,TV-Y7,2
Movie,Spy Time,Javier Ruiz Caldera,1-jun.-16,2015,TV-MA,93
Movie,Ari Eldjárn: Pardon My Icelandic,August Jakobsson,2-Dec-20,2020,TV-MA,54
Movie,Spyder,A.R. Murugadoss,28-Aug-18,2017,TV-14,140
Movie,St. Agatha,Darren Lynn Bousman,8-Aug-19,2018,TV-MA,103
Movie,Staged Killer,Christopher Ray,28-jun.-19,2019,TV-14,88
TV Show,Stand Up and Away! with Brian Regan,,24-Dec-18,2018,TV-PG,1
Movie,Standoff,Adam Alleca,11-Dec-18,2015,R,86
Movie,Star Men,Alison E. Rose,5-Feb-17,2015,TV-14,88
TV Show,Star Trek,,1-Oct-17,1968,TV-14,3
TV Show,Star Trek: Deep Space Nine,,1-jan.-17,1999,TV-14,7
TV Show,Star Trek: Enterprise,,1-Oct-17,2004,TV-14,4
TV Show,Star Trek: The Next Generation,,2-Apr-18,1993,TV-PG,7
TV Show,Ari Shaffir: Double Negative,Eric Abrams,18-jul.-17,2017,TV-MA,1
TV Show,Star Trek: Voyager,,1-Oct-17,2000,TV-PG,7
Movie,Star Wars: Episode VIII: The Last Jedi,Rian Johnson,26-jun.-18,2017,PG-13,152
TV Show,Star-Crossed,,16-Apr-15,2014,TV-14,1
